Timestamp,PositionX,PositionY,X(V),Y(V),Frequency(Hz),Voltage(V)
2025-04-04 10:08:22.223763,57.99685,39.4998,-3.041035086e-07,-7.3785784593e-08,1000.000000,0.0133473426
2025-04-04 10:08:22.212947,57.99685,39.4998,-3.041035086e-07,-7.3785784593e-08,1000.000000,0.0133473426
2025-04-04 10:08:22.201429,57.99685,39.4998,-3.041035086e-07,-7.3785784593e-08,1000.000000,0.0133473426
2025-04-04 10:08:22.189972,57.99685,39.4998,-3.041035086e-07,-7.3785784593e-08,1000.000000,0.0133473426
2025-04-04 10:08:22.179321,0.0,39.5004,-3.041035086e-07,-7.3785784593e-08,1000.000000,0.0133473426
2025-04-04 10:08:22.167192,0.0,39.5004,-3.041035086e-07,-7.3785784593e-08,1000.000000,0.0474073326
2025-04-04 10:08:22.156670,0.0,39.5004,-3.0547857932e-07,-6.6356065531e-08,1000.000000,0.0474073326
2025-04-04 10:08:22.768173,58.27025,37.5005,-8.4069377237e-08,-1.7611384351e-08,1000.000000,0.00701868728
2025-04-04 10:08:22.779021,0.0,37.5003,-8.4069377237e-08,-1.7611384351e-08,1000.000000,0.00118610428
2025-04-04 10:08:22.789598,0.0,37.5003,-8.4069377237e-08,-1.7611384351e-08,1000.000000,0.00118610428
2025-04-04 10:08:22.800615,0.0,37.5003,-8.4069377237e-08,-1.7611384351e-08,1000.000000,0.00118610428
2025-04-04 10:08:22.811839,0.0,37.5003,-8.6486934947e-08,-5.5314302472e-08,1000.000000,0.00118610428
2025-04-04 10:08:22.822857,58.9974,37.50015,-8.6486934947e-08,-5.5314302472e-08,1000.000000,0.00114734628
2025-04-04 10:08:22.833555,58.9974,37.50015,-8.6486934947e-08,-5.5314302472e-08,1000.000000,0.00114734628
2025-04-04 10:08:22.845628,58.9974,37.50015,-9.3984610317e-08,-6.1742660762e-08,1000.000000,0.00114734628
2025-04-04 10:08:22.857729,58.9974,37.50015,-9.3984610317e-08,-6.1742660762e-08,1000.000000,0.00114734628
2025-04-04 10:08:22.869059,58.99955,0.0,-9.3984610317e-08,-6.1742660762e-08,1000.000000,0.00114557402
2025-04-04 10:08:22.879578,58.99955,0.0,-9.3984610317e-08,-6.1742660762e-08,1000.000000,0.00114557402
2025-04-04 10:08:22.891656,58.99955,0.0,-9.7630618257e-08,-6.6690446943e-08,1000.000000,0.00114557402
2025-04-04 10:08:22.903563,58.9997,37.62045,-9.7630618257e-08,-6.6690446943e-08,1000.000000,0.00114256896
2025-04-04 10:08:22.915914,58.9997,37.62045,-9.7630618257e-08,-6.6690446943e-08,1000.000000,0.00114256896
2025-04-04 10:08:22.927081,58.9997,37.62045,-1.0381936733e-07,-5.69432963e-08,1000.000000,0.00114256896
2025-04-04 10:08:22.939146,58.9997,37.77585,-1.0381936733e-07,-5.69432963e-08,1000.000000,0.00114025731
2025-04-04 10:08:22.949684,58.9997,37.77585,-1.0381936733e-07,-5.69432963e-08,1000.000000,0.00114025731
2025-04-04 10:08:22.960326,58.9997,37.77585,-1.0630667191e-07,-4.4723154957e-08,1000.000000,0.00114025731
